Source,Filename,Oorzaak,Gevolg,Citaat
open_overheid,71,Synthetische biologie maakt het eenvoudiger om biologische agentia te modificeren.,De ontwikkeling van technieken zoals gene-drive en gain-of-function onderzoek kan het voor kwaadwillenden eenvoudiger maken om biologische wapens te ontwikkelen.,"Deze drempelverlagende technieken vormen een mogelijk gevaar voor de veiligheid, omdat het hiermee voor kwaadwillenden eenvoudiger wordt een biologisch wapen te ontwikkelen."
open_overheid,73,Fraude,Afvalcriminaliteit en fraude met chemische stoffen,Fraude met afval in veel verschijningsvormen met zeer ernstige milieugevolgen.
open_overheid,73,Afvalcriminaliteit en fraude met chemische stoffen,Blijvende gezondheidsschade voor mensen,Blijvende gezondheidsschade voor mensen die er mee in aanraking komen.
open_overheid,76,Pro-BDS uitingen van docenten beïnvloeden de academische vrijheid.,Joodse studenten ervaren bedreigingen door antisemitisme op de universiteit.,"Deze politieke stellingname de academische vrijheid beperkt, doordat studenten niet meer uit durven gaan van een neutrale houding van de docent op dit onderwerp."
open_overheid,76,Financiering van BDS-verenigingen door universiteiten ondermijnt overheidsbeleid.,Pro-BDS uitingen van docenten beïnvloeden de academische vrijheid.,Het feit dat de rijksoverheid zich volledig onthoudt van dergelijke financiering.
open_overheid,77,Rechts-extremistische aanslagen.,De mogelijkheid van geweld tegen joodse objecten tijdens pro-Palestijnse demonstraties.,"De voorstelbaarheid van een terroristische aanslag in Nederland uit rechts-extremistische hoek is vooral gebaseerd op de betrokkenheid van jonge Nederlandse mannen bij internationale, online accelerationistische netwerken."
open_overheid,77,De radicalisering van deelnemers aan coronaprotesten.,De verharding van de samenleving door gepolariseerd denken.,"Het ontbreken van verbindende, nationale of internationale thema’s en inspirerende figuren die aansporen tot overbrugging van de verschillen tussen deze stromingen en daarmee tot een nieuwe opleving leidt tot de verharding van de samenleving door gepolariseerd denken."
open_overheid,80,Digitale bedreigingen aan politici via sociale media.,Moeilijkheden bij het identificeren en vervolgen van verdachten in landen buiten de EU.,"Wanneer het TBP naar aanleiding van het onderzoek naar het account met een aan zekerheid grenzende waarschijnlijkheid kan vaststellen dat de accounthouder zich in een land buiten de Europese Unie bevindt, is de kans om uiteindelijk een concrete verdachte te kunnen identificeren en tot een succesvolle vervolging te kunnen overgaan buitengewoon klein."
open_overheid,80,Moeilijkheden bij het identificeren en vervolgen van verdachten in landen buiten de EU.,Beperkingen in rechtshulp en informatieverkrijging bij digitale bedreigingen vanuit landen buiten de EU.,Een van de redenen hiervoor is dat niet altijd sprake is van een bilateraal of multilateraal rechtshulpverdrag en de mogelijkheden tot het verkrijgen van rechtshulp en de kans op het succesvol opvragen van informatie zeer beperkt zijn.
open_overheid,82,Terrorisme vormt een bedreiging voor de democratische rechtsorde en open samenleving.,Anti-overheidsextremisten richten zich tegen de overheid en andere instituties.,Terrorisme en extremisme vormen een bedreiging voor onze democratische rechtsorde en open samenleving.
open_overheid,89,De jihadistische beweging in Nederland is in een heroriëntatiefase.,De verspreiding van de jihadistische boodschap vindt plaats via activistische en educatieve activiteiten.,Deze ontplooiing is vooral online goed zichtbaar. Ook worden er weer straatda’wa-activiteiten ontplooid.
open_overheid,89,Er zijn jihadisten die zich bezighouden met aanslagplanning binnen Nederland.,Er zijn plannen voor aanslagen in Nederland en België.,Zulke jihadistisch terroristen hoeven niet uit Nederland te komen om toch hier te kunnen toeslaan.
open_overheid,99,De kans op een aanslag tegen Nederlandse belangen is groter in enkele landen en regio’s waar aan al Qa’ida gerelateerde groeperingen opereren.,De aanwezigheid van buitenlandse personen/objecten kan leiden tot een verhoogd risico op aanslagen.,De kans op een aanslag tegen Nederlandse belangen is groter in enkele landen en regio’s waar aan al Qa’ida gerelateerde groeperingen opereren. Dit risico speelt vooral wanneer een land buitenlandse personen/objecten herbergt die sterk passen in het vijandsbeeld van terroristen.
open_overheid,99,De verijdelde aanslag tegen de tekenaar van de omstreden Deense spotprenten toont de vasthoudendheid van jihadisten.,Er is een aanzienlijke internationale dreiging van terroristische acties.,In algemene zin illustreert de verijdelde aanslag tegen de tekenaar van de omstreden Deense spotprenten de opmerkelijke vasthoudendheid van jihadisten. Dit houdt in dat na een periode van relatieve rust de dreiging vrij ‘onverwacht’ kan opspelen.
open_overheid,99,De betrokkenheid van Amerikanen bij de jihad is toegenomen.,Er is een toename van home grown-terrorisme van Amerikaanse bodem.,Betrokkenheid van Amerikanen bij de jihad is op zich niet nieuw. Wel nieuw zijn de specifiek op de VS gerichte rekrutering en de planning vanuit de VS van aanslagen elders in de wereld.
open_overheid,100,De terroristische dreiging van rechts-terrorisme is substantieel.,De kans op een aanslag tegen Nederland is reëel.,De terroristische dreiging van rechts-terrorisme is substantieel. De kans op een aanslag tegen Nederland is reëel.
open_overheid,100,De dreiging vanuit het jihadisme is toegenomen.,De terroristische dreiging is hoger dan in voorgaande jaren.,De dreiging vanuit het jihadisme is toegenomen. De terroristische dreiging is hoger dan in voorgaande jaren.
cpb,1,Hoge autobelastingen kunnen huishoudens financieel belasten.,Huishoudens met lage inkomens hebben moeite om rond te komen door autobelastingen.,Hoge autokosten zouden mensen ervan kunnen weerhouden om deel te nemen aan deze activiteiten.
cpb,1,De afhankelijkheid van de auto in landelijke gebieden kan toenemen door verminderde bereikbaarheid.,De afhankelijkheid van autobelastingen kan de economische stabiliteit beïnvloeden.,"Verminderde bereikbaarheid maakt meer mensen afhankelijk van de auto, wat vervolgens de financiële impact van autobelastingen vergroot."
cpb,3,Hoge armoede-intensiteit onder huishoudens met loon- of zelfstandigeninkomen.,Hoge percentages niet-gebruik van toeslagen onder werknemers en zelfstandigen.,"Deze huishoudens vragen relatief vaak niet de toeslagen aan waar zij recht op hebben, waardoor de armoede-intensiteit hoger is."
cpb,3,Mensen met een laag inkomen door een laag aantal gewerkte uren.,Hoge armoede-intensiteit onder deeltijdwerkers.,Werknemers in armoede hebben vaak een lager inkomen vanwege een laag aantal gewerkte uren.
cpb,3,Hoge armoede-intensiteit onder alleenstaanden met twee kinderen.,Onvoldoende inkomen voor bijstandsuitkeringsgerechtigden.,Mensen met een bijstandsuitkering hebben vaak een relatief lage armoede-intensiteit.
cpb,3,Hoge armoede-intensiteit onder alleenstaanden zonder kinderen.,Onvoldoende inkomen voor bijstandsuitkeringsgerechtigden.,Mensen met een bijstandsuitkering hebben vaak een relatief lage armoede-intensiteit.
cpb,5,Langdurig niet-gebruik van toeslagen door een deel van de rechthebbenden.,Financieel verlies door niet-aangevraagde zorgtoeslag.,Bij de zorgtoeslag en de huurtoeslag is het langdurige niet-gebruik hoog.
cpb,5,Ongelijkheid in toegang tot toeslagen voor alleenstaande ouders.,Financieel verlies door niet-aangevraagde zorgtoeslag.,Er is sprake van relatief veel langdurig niet-gebruik.
cpb,5,Complexiteit van het toeslagensysteem.,Het niet-gebruik van toeslagen door kwetsbare huishoudens.,Verschillende onderzoeken tonen aan dat niet-gebruik van toeslagen één van de belangrijkste nadelen van het huidige toeslagenstelsel is.
cpb,5,Onzekerheid over recht op toeslagen.,Het niet-gebruik van toeslagen door kwetsbare huishoudens.,Zij lopen het risico onder het sociaal minimum te belanden wanneer zij geen gebruik maken van hun recht op toeslag.
cpb,9,Stijgende zorguitgaven door demografische ontwikkelingen.,Toenemende vraag naar langdurige zorg door vergrijzing.,Vergrijzing leidt vooral tot een toename van de vraag naar langdurige zorg.
cpb,9,Stijgende zorguitgaven door demografische ontwikkelingen.,De groei van de zorguitgaven in de periode 2026-2033.,Belangrijke oorzaken van de stijgende zorguitgaven zijn de demografische ontwikkeling.
cpb,9,Hogere zorguitgaven door stijgende reële lonen en prijzen in de zorg.,De groei van de zorguitgaven in de periode 2026-2033.,Belangrijke oorzaken van de stijgende zorguitgaven zijn de stijging van de relatieve inputprijs van zorg.
cpb,10,Invloed van de coronapandemie op inkomensdata en werkgelegenheid.,Noodzaak van actualisatie van databestanden voor nauwkeurige ramingen.,"Omdat 2021 een coronajaar is, moesten er enkele extra bewerkingen gedaan worden op het IPO-bestand. Dat is nodig, omdat we ramingen maken op jaren waarin er geen corona is."
cpb,13,De energietransitie vereist aanzienlijke extra investeringen van bedrijven.,De huidige investeringen zijn onvoldoende om de klimaatdoelen te behalen.,De energietransitie vereist aanzienlijke extra investeringen van bedrijven. Om de in Parijs afgesproken klimaatdoelen te behalen – zoals nettonuluitstoot in 2050 - zijn investeringen nodig.
cpb,13,De energietransitie kan leiden tot een tekort aan arbeidskrachten.,De energietransitie vereist aanzienlijke extra investeringen van bedrijven.,De energietransitie kan leiden tot een tekort aan arbeidskrachten. De energietransitie vergt extra investeringen van bedrijven.
cpb,13,De energietransitie vereist aanzienlijke extra investeringen van bedrijven.,Er is een risico op verdringing van andere investeringen door klimaatinvesteringen.,De energietransitie vereist aanzienlijke extra investeringen van bedrijven. Een belangrijk onderdeel is in hoeverre er verdringing van andere type investeringen plaatsvindt.
cpb,13,De huidige investeringen zijn onvoldoende om de klimaatdoelen te behalen.,Klimaatdoelen worden mogelijk niet behaald.,Nederland ligt op dit moment nog niet op koers om de klimaatdoelen te halen. Klimaatdoelen worden mogelijk niet behaald.
cpb,16,De introductie van het leenstelsel heeft geleid tot een daling van het aandeel doorstudeerders.,Daling van het doorstudeerpercentage bij mbo-3.,Dit komt mogelijk mede door de introductie van het leenstelsel. Tegenover deze daling in het aandeel doorstudeerders staat overigens een stijgend succespercentage.
cpb,16,Daling van het doorstudeerpercentage bij mbo-3.,Minder succesvolle doorstudeerpogingen bij studenten met lage inkomens.,Het lijkt erop dat sinds 2015 vooral studenten met een lagere succeskans ervan afgezien hebben om door te studeren in het hbo.
cpb,16,Lagere succespercentages voor studenten met een migratieachtergrond.,Minder succesvolle doorstudeerpogingen bij studenten met lage inkomens.,Zij zijn gemiddeld echter wat minder vaak succesvol dan studenten zonder migratieachtergrond.
cpb,16,Daling van het aantal mbo-2 diploma's.,Daling in het aandeel doorstudeerders na mbo-3-diploma.,"Waar een deel van de studenten vroeger eerst een mbo-3-diploma haalde en daarna doorstudeerde, lijkt met name deze tussenstap vaker overgeslagen te worden."
cpb,17,Verhoging van collectieve zorguitgaven door verlaging van het eigen risico.,Toename van zorggebruik door lagere financiële drempel.,"Bij een verlaging van het eigen risico hoeven mensen minder zorg zelf te betalen. Hierdoor is er een verschuiving van private betalingen naar collectieve uitgaven (financieringsschuif), omdat een groter deel van de zorg uit de premies betaald moet worden."
cpb,17,Toename van zorggebruik door lagere financiële drempel.,Verhoging van collectieve zorguitgaven door verlaging van het eigen risico.,"Bij een verlaging van het eigen risico, neemt de drempel om (meer) zorg te vragen af. Daardoor zal er meer zorg gebruikt worden."
cpb,17,Verhoging van collectieve zorguitgaven door verlaging van het eigen risico.,Verandering in opbrengst eigen betalingen door financieringsschuif.,"Hoewel de financiële drempel per behandeling weliswaar lager is, blijft de remmende werking van het eigen risico ook bij volgende behandelingen in stand."
cpb,17,Verandering in opbrengst eigen betalingen door financieringsschuif.,Tegengestelde effecten van financieringsschuif en gedragseffect op zorguitgaven.,De effecten van de financieringsschuif en het gedragseffect zijn in dit geval dus tegengesteld: het gedragseffect resulteert in een afname van de collectieve zorguitgaven en de financieringsschuif zorgt voor een toename van de collectieve zorguitgaven.
cpb,18,Negatieve bijdrage van de gaswinning aan de productiviteitsgroei.,Daling van de arbeidsproductiviteit in de marktsector.,"De uitfasering van de gaswinning sinds 2014 heeft de jaarlijkse productiviteitsgroei met gemiddeld 0,3%-punt gedrukt."
cpb,18,Daling van de arbeidsproductiviteit in de marktsector.,Vertraging van de productiviteitsgroei in Nederland.,Zoals in alle OESO-landen heeft Nederland last van een vertraging van de productiviteitsgroei.
cpb,20,Verlies van inkomen door werkloosheid.,Daling van het primaire inkomen door werkloosheid.,"we find substantial variations in the direct effect of events on primary income before tax and benefits, ranging from a 20% (divorce) to a 60% (disability) drop relative to pre-event disposable income."
cpb,20,Verlies van inkomen door arbeidsongeschiktheid.,Daling van het primaire inkomen door werkloosheid.,"we find substantial variations in the direct effect of events on primary income before tax and benefits, ranging from a 20% (divorce) to a 60% (disability) drop relative to pre-event disposable income."
cpb,20,Verlies van inkomen door gezondheidsproblemen.,Daling van het inkomen door gezondheidsproblemen.,"we find substantial variations in the direct effect of events on primary income before tax and benefits, ranging from a 20% (divorce) to a 60% (disability) drop relative to pre-event disposable income."
cpb,20,Verlies van inkomen door echtscheiding.,Daling van het primaire inkomen door werkloosheid.,"we find substantial variations in the direct effect of events on primary income before tax and benefits, ranging from a 20% (divorce) to a 60% (disability) drop relative to pre-event disposable income."
cpb,20,Verlies van inkomen door overlijden van een partner.,Daling van het primaire inkomen door werkloosheid.,"we find substantial variations in the direct effect of events on primary income before tax and benefits, ranging from a 20% (divorce) to a 60% (disability) drop relative to pre-event disposable income."
cpb,20,Onvoldoende bescherming voor kwetsbare groepen tegen negatieve levensgebeurtenissen.,De impact van negatieve levensgebeurtenissen op het inkomen is ongelijk verdeeld.,"the impact of these events on individual income trajectories can also be more important, as they are less likely to be protected by private or informal insurance."
cpb,21,Verhoogde reistijden door het elimineren van fietsen.,Verhoogde verkeerscongestie door het elimineren van fietsen.,"Eliminating cycling increases commuting times and distances by 14% and 30%, respectively, exacerbates car congestion."
cpb,21,Verhoogde verkeerscongestie door het elimineren van fietsen.,Verminderde welzijn van werknemers door het elimineren van fietsen.,Eliminating cycling... results in a significant reduction in worker welfare.
cpb,21,Verlies van fietsinfrastructuur door het verwijderen van speciale fietspaden.,Verhoogde verkeerscongestie door het elimineren van fietsen.,"removing dedicated cycleways leads to similar, though less pronounced, changes in the spatial economy."
cpb,21,Verlies van fietsinfrastructuur door het verwijderen van speciale fietspaden.,Verminderde welzijn van werknemers door het elimineren van fietsen.,"removing dedicated cycleways leads to similar, though less pronounced, changes in the spatial economy."
cpb,28,Beperkte effectiviteit van subsidies op woningbouw.,Hogere grondprijzen door subsidies.,"De beperkte reactie op prijsstijgingen, gecombineerd met de schaarste aan bouwgrond, vergroot het risico dat subsidies vooral zorgen voor hogere grondprijzen."
cpb,28,Beperkte effectiviteit van subsidies op woningbouw.,Negatieve langetermijngevolgen voor woningbouw.,Dit komt doordat het voor een ontwikkelaar makkelijker is om een lopend project stop te zetten dan om een extra project op te starten.
cpb,28,Woningtekort in Nederland.,Moeilijkheden bij het ondersteunen van specifieke groepen met woningbouw.,"Dat er niet voldoende woningen gebouwd worden komt onder andere door complexe procedures, en door neveneffecten van beleid dat andere maatschappelijke doelen dient."
cpb,28,Complexe regelgeving die woningbouw vertraagt.,Beperkte effectiviteit van subsidies op woningbouw.,Dit komt deels door complexe en langdurige vergunningsprocedures.
cpb,32,Ongelijke kansen voor kinderen door financiële ondersteuning van ouders.,Ongelijke toegang tot hulpbronnen voor schoolprestaties.,"Als de ene ouder hier beter toe in staat is dan de ander, kan dat leiden tot ongelijke kansen voor kinderen."
cpb,32,Ongelijke kansen voor kinderen door financiële ondersteuning van ouders.,Ongelijkheid in vermogensposities tussen ouders en kinderen.,Ongelijke kansen voor kinderen kunnen ontstaan door verschillen in het financiële vermogen van de ouders.
cpb,32,Toegenomen vermogensongelijkheid tussen verschillende sociaaleconomische groepen.,Afname van intergenerationele inkomensmobiliteit.,De intergenerationele inkomensmobiliteit afgenomen.
cpb,32,Ongelijkheid in vermogensposities tussen ouders en kinderen.,Beperkte sociaaleconomische mobiliteit.,Blijven kinderen uit gezinnen in de onderkant van de vermogensrangschikking zelf ook laag in de vermogensrangschikking.
cpb,32,Intergenerationele overdracht van vermogen.,Ongelijkheid in vermogensposities tussen ouders en kinderen.,Er zijn verschillende directe en indirecte kanalen waardoor de vermogenspositie van ouders gedeeltelijk wordt doorgegeven aan hun kinderen.
cpb,36,Verhoogde financiële druk op ouderen door kosten delen in de gezondheidszorg.,Hogere zorgkosten door kosten delen voor kwetsbare bevolkingsgroepen.,An increase in cost-sharing causes the largest increase in out-of-pocket expenditure for the elderly.
cpb,36,Ongelijkheid in toegang tot gezondheidszorg voor lage inkomensgroepen.,Verlies van noodzakelijke zorg door kosten delen voor lage inkomens.,"Especially, if this concerns necessary care, this could further widen (health) inequalities between income groups."
cpb,36,Hogere zorgkosten door kosten delen voor kwetsbare bevolkingsgroepen.,Ongelijkheid in gezondheidszorguitgaven tussen verschillende inkomensgroepen.,"But while reductions in spending may be reached using cost-sharing schemes, they may also exacerbate inequalities."
cpb,37,Hogere studieschulden voor studenten zonder diploma.,Hogere studieschulden voor studenten van ouders met een lager inkomen.,"Studenten van wie de ouders minder inkomen en vermogen hebben, hebben gemiddeld genomen een hogere studieschuld."
cpb,37,Hogere studieschulden voor studenten die langer studeren.,Grote spreiding in studieschulden onder hbo- en wo-studenten.,De spreiding in de hoogte van de studieschuld is groot binnen de groep hbo- en wo-studenten die heeft geleend en ongeveer even lang heeft gedaan over het behalen van een diploma.
cpb,37,Toename van studieschulden na invoering van het leenstelsel.,Hogere studieschulden voor studenten die langer studeren.,"Hbo- en wo-studenten die in studiejaren 2015/’16-2017/’18 aan een studie zijn begonnen, blijken vaker te lenen dan studenten die eerder zijn gestart."
cpb,37,Ongelijkheid in studiefinanciering tussen mbo- en hbo/wo-studenten.,Grote spreiding in studieschulden onder hbo- en wo-studenten.,De studieschulden onder mbo-studenten zijn beduidend lager dan onder hbo- en wo-studenten.
cpb,40,Verminderde export naar de VS voor specifieke bedrijfstakken in de Nederlandse maakindustrie.,Daling van de wereldhandel door invoertarieven.,"Voor specifieke bedrijfstakken in Nederlandse maakindustrie is het effect op de productie wel groter. Vooral de productie van machine- en apparaten (-6%), elektronica en optiek (-5,7%) en voertuigen (-5,3%) wordt getroffen door verminderde export naar de VS."
cpb,40,Stijgende kosten voor bedrijven en consumenten door invoertarieven.,Negatieve impact op economieën met sterke handelsrelaties met de VS.,Hogere binnenlandse loonkosten in zowel de maakindustrie als de dienstensector dragen bij aan een verdere daling van de Amerikaanse concurrentiekracht.
cpb,40,Escalatie van handelsspanningen door vergeldingsmaatregelen.,Daling van de economische activiteit in de VS.,"Algemene vergeldingsacties van de EU hebben weinig effect op de Amerikaanse economie, maar verhogen wel de prijzen en beperken de handel verder."
cpb,40,Daling van de wereldhandel door invoertarieven.,Daling van de economische activiteit in de VS.,Dienste... hogere prijzen door duurdere import van consumptiegoederen.
cpb,43,De keuze van bouwprogramma's is politiek gevoelig.,De toegankelijkheid van de woningmarkt is afhankelijk van het aantal beschikbare woningen.,"Een bouwprogramma dat zich volledig richt op doorstroming is dus niet optimaal. Aan de andere kant is het niet zo dat als een nieuwbouwwoning goed aansluit bij de voorkeuren van beknelde huishoudens, zij daar ook komen te wonen."
cpb,47,Impact van de Amerikaanse huizenmarkt op de Nederlandse economie.,Eenzijdige afhankelijkheid van de VS maakt Nederland kwetsbaar.,Zo leidden verliezen op de Amerikaanse huizenmarkt tot een wereldwijde financiële crisis.
cpb,47,Ongelijke financiële inzet tussen de VS en de EU verzwakt de strategische positie van Europa.,Eenzijdige afhankelijkheid van de VS maakt Nederland kwetsbaar.,In Europa neemt het besef toe dat een te grote afhankelijkheid van de VS de eigen strategische positie kan verzwakken.
cpb,51,Stijgende zorguitgaven in verhouding tot inkomen.,Ongelijkheid in zorgfinanciering tussen inkomensgroepen.,"Wanneer de zorgkosten sneller stijgen dan het inkomen, leidt dat tot een steeds groter beroep op hogere inkomens."
cpb,51,Verlies van inkomenssolidariteit door beleidsaanpassingen.,Inkomenssolidariteit in de zorg is relatief laag.,"De inkomenssolidariteit in de Zvw neemt als gevolg van die wijziging toe, maar in mindere mate dan bij de aanpassing in de iab."
cpb,51,Hogere zorgkosten voor gezonde verzekerden.,Verlies van risicosolidariteit in de zorg.,"Wanneer de zorgkosten stijgen, wordt voor gezonde verzekerden het verschil tussen de kosten en baten van zorg steeds groter."
cpb,52,Vergrijzing van de bevolking.,Stijgende zorgvraag door vergrijzing.,De groei van het aantal huishoudens door toegenomen migratie en de groeiende individualisering hebben geleid tot verdere druk op de woningmarkt en angst voor verlies aan identiteit en eigenheid.
cpb,52,Verlies van economische dynamiek door actieve industriepolitiek.,Ongelijkheid in de samenleving.,De opwarming van de aarde en de afname van biodiversiteit hebben de schijnwerper gezet op de gebrekkige duurzaamheid van onze huidige productie en consumptie.
cpb,54,Onzekerheid in de grondslagontwikkeling en gedragsreacties.,Derving in accijnsopbrengsten door wijzigingen in belastingmaatregelen.,"De raming kent een gemiddelde mate van onzekerheid, door onzekerheid in de grondslagontwikkeling en de gedragsreacties."
cpb,54,Verhoogde tarieven voor vrachtwagenheffing door CO2-emissieklasse.,Derving in accijnsopbrengsten door wijzigingen in belastingmaatregelen.,De opbrengst valt hoger uit als gevolg van aanpassing van de tarieven.
cpb,60,Het kabinet snijdt in uitgaven op het gebied van klimaat en milieu.,De kans dat het huidige klimaatbeleid onvoldoende is voor emissiereductie.,"Het kabinet snijdt in uitgaven op het gebied van klimaat en milieu, hierdoor is de kans groot dat het huidige maatregelenpakket onvoldoende is om de gestelde doelen van 55% emissiereductie in 2030 en 100% reductie in 2050 te halen."
cpb,60,De afname van onderwijskwaliteit door bezuinigingen op onderwijsuitgaven.,De afwezigheid van concrete beleidsdoelen voor onderwijskwaliteit.,"Het kabinet buigt om op onderwijs, innovatie en onderzoek. Hier is sprake van een potentiële afruil: de ombuigingen leveren nu financiële ruimte op voor de overheidsfinanciën, maar gaan mogelijk ten koste van de brede welvaart in de toekomst."
cpb,61,De koopkrachtstijging is lager dan eerder geraamd.,De bbp-groei is lager dan eerder geraamd.,De koopkrachtstijging komt door de verminderde lastenverlichting in 2025 wat lager uit dan eerder geraamd. ... De macro-economische gevolgen van de besluitvorming zijn zeer beperkt.
cpb,65,Htm-huishoudens hebben een kortetermijnblik op hun financiën.,Htm-huishoudens besteden een groter deel van hun inkomen.,Htm-huishoudens hebben een kortetermijnblik en vinden sparen vanwege een negatief economisch vooruitzicht minder zinvol. Daarnaast geven zij vaker aan moeite te hebben hun uitgaven te beheersen.
cpb,65,Htm-huishoudens zijn kwetsbaar voor financiële schokken.,Htm-huishoudens hebben moeite met het beheersen van hun uitgaven.,"Doordat ze geen direct opneembare buffers hebben, passen ze hun consumptie sterk aan wanneer ze schokken ervaren."
cpb,65,Htm-huishoudens hebben moeite met het beheersen van hun uitgaven.,Htm-huishoudens hebben een grote invloed op de consumptie op macro-economisch niveau.,Htm-huishoudens hebben een aanzienlijk aandeel in de Nederlandse economie.
cpb,67,Slechte uitvoering van isolatiemaatregelen.,Verslechtering van de binnenmilieu kwaliteit door slechte uitvoering van isolatiemaatregelen.,De kwaliteit van de uitvoering van de isolatiemaatregelen is van belang om alle bredewelvaartsbaten te realiseren die potentieel verbonden zijn aan woningisolatie.
cpb,67,Slechte uitvoering van isolatiemaatregelen.,Onvoldoende ventilatie in verduurzamingsprojecten kan leiden tot gezondheidsklachten.,Een goede kwaliteit van de uitvoering van isolatiemaatregelen is belangrijk vanwege risico op verslechtering binnenmilieu kwaliteit en verstoring habitat.
cpb,67,Ongelijke toegang tot subsidies voor woningisolatie.,Verlies van vertrouwen tussen burgers en overheid door onrechtvaardige verdeling van kosten en baten.,Mensen hechten waarde aan een eerlijke verdeling van lusten en lasten in energietransitiebeleid.
cpb,67,Krapte op de arbeidsmarkt als knelpunt voor het behalen van isolatiedoelstellingen.,Hogere kosten en grotere vraag naar schaarse arbeidskrachten door isolatiemaatregelen.,Een krappe arbeidsmarkt vraagt om een politieke afweging en prioritering binnen de energietransitie.
cpb,67,Hogere kosten en grotere vraag naar schaarse arbeidskrachten door isolatiemaatregelen.,Energiearmoede door stijgende energieprijzen.,Door ongelijke toegang tot subsidies profiteren woningeigenaren met minder hulpbronnen mogelijk minder van generieke subsidieregelingen.
cpb,71,Oplopend begrotingstekort door stijgende uitgaven.,Stijgende overheidsschuld.,Het begrotingstekort loopt de komende jaren op doordat de uitgaven harder stijgen dan de inkomsten. Ook de overheidsschuld.
cpb,71,Oplopend begrotingstekort door stijgende uitgaven.,Kans op noodgedwongen bezuinigingen bij toekomstige tegenvallers.,De komende jaren ligt het begrotingssaldo dicht bij de Europese grenswaarde van -3% bbp. Daarmee bestaat de kans dat bij toekomstige tegenvallers noodgedwongen plotseling bezuinigd moet worden.
cpb,71,Daling van de uitvoer uit eigen productie.,Kans op noodgedwongen bezuinigingen bij toekomstige tegenvallers.,De terugval in uitvoer van Nederlandse makelij draagt dus bij aan de vertraging van de bbp-groei in de afgelopen anderhalf jaar.
cpb,71,Hoge inflatie door stijgende kosten.,Verhoogde armoedepercentages.,"Met een stijging van de koopkracht van in doorsnee 2,5% dit jaar en 1,1% in 2025 is het eerdere koopkrachtverlies als gevolg van de inflatieschok weer ingelopen."
cpb,71,Oplopend begrotingstekort door stijgende uitgaven.,Stijgende zorgkosten., daarbij is nog geen rekening gehouden met extra zorgkosten in lijn met bijvoorbeeld de historische kwaliteitsverbetering.
cpb,79,Strengere regels op de hypotheekmarkt beïnvloeden hypotheekaflossingen.,Afname van liquide buffers door stijgende hypotheekaflossingen.,De stijging van aflossingen is waarschijnlijk het gevolg van strengere regels op de hypotheekmarkt na de financiële crisis.
cpb,84,Hoge budgettaire kosten van steunmaatregelen.,De coronacrisis heeft geleid tot een toename van werkloosheid en faillissementen.,Tegen hoge kosten heeft coronasteun werkloosheid voorkomen.
cpb,84,Hoge budgettaire kosten van steunmaatregelen.,De coronacrisis heeft geleid tot een ongelijkheid in de toegang tot steunmaatregelen.,"Uit studies voor Nederland en andere landen blijkt dat de maatregelen daadwerkelijk werkloosheid hebben voorkomen, maar dat de kosten relatief hoog waren."
cpb,84,Onvoldoende tijdelijke steunmaatregelen.,Afname van doelmatigheid van steun naarmate de onzekerheid over de economische impact wegebt.,"Mede door de snelle implementatie was de samenhang in het pakket niet op alle aspecten optimaal, was de uitvoering op onderdelen complex en weinig gericht."
cpb,84,Afhankelijkheid van tijdelijke overheidssteun.,De noodzaak van overheidssteun voor ondernemers tijdens de crisis.,Tijdigheid en gerichtheid van steun vragen om schokbestendige overheidsfinanciën en wendbare uitvoeringsinstanties.
cpb,86,Hoge schulden en hoge schuldlasten kunnen wanbetalingsrisico’s veroorzaken.,Faillissement van bedrijven kan leiden tot verliezen bij kredietverschaffers.,Ten eerste kunnen er door hoge schulden en hoge schuldlasten wanbetalingsrisico’s ontstaan. Daardoor komen bedrijven mogelijk in faillissement terecht en is de kredietverschaffer zijn geld kwijt.
cpb,86,Hoge schuld en/of schuldlasten kunnen een rem zijn op investeringen.,Hogere kans op faillissement voor kleinere bedrijven.,Hoge schuld en/of schuldlasten kunnen bijvoorbeeld een rem zijn op investeringen en daarmee productiviteitsgroei.
cpb,86,Stijgende rentes op bedrijfsschulden kunnen risico’s opleveren voor bedrijven met hoge schuldniveaus.,Een financieel stabiliteitsrisico door een ongunstige combinatie van hoge schuldratio en lage schuldhoudbaarheid.,Voor bedrijven met hoge schuldniveaus en rentelasten kan een dergelijke renteschok de nodige risico’s opleveren.
cpb,87,Geopolitieke spanningen,Daling van de economische activiteit,Geopolitieke spanningen kunnen negatieve gevolgen hebben voor de Nederlandse economie.
cpb,87,Oplopende schulden wereldwijd,Financiële stabiliteitsrisico's door internationale verwevenheid,"Wereldwijd zijn schulden juist flink opgelopen. Doordat Nederland veel in het buitenland investeert, zijn we hieraan blootgesteld."
cpb,87,Onzekerheid in de economie,Daling van de economische activiteit,Onzekerheid door geopolitieke spanningen leidt tot uitgaven door bedrijven en een negatief effect heeft op de economische groei.
cpb,87,Hogere rentes en hun impact op de economie,Daling van de economische activiteit,De snelle stijging van de rente heeft tot dusver niet tot grote problemen geleid voor de Nederlandse financiële stabiliteit.
